,filename,label
564,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3046.JPEG,golf ball
565,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_306.JPEG,golf ball
566,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3060.JPEG,golf ball
567,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3063.JPEG,golf ball
568,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3064.JPEG,golf ball
569,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3090.JPEG,golf ball
570,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3095.JPEG,golf ball
571,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3104.JPEG,golf ball
572,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3119.JPEG,golf ball
573,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3122.JPEG,golf ball
574,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3132.JPEG,golf ball
575,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3134.JPEG,golf ball
576,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3142.JPEG,golf ball
577,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3155.JPEG,golf ball
578,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3166.JPEG,golf ball
579,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3168.JPEG,golf ball
580,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3171.JPEG,golf ball
581,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3192.JPEG,golf ball
582,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3209.JPEG,golf ball
583,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3217.JPEG,golf ball
584,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3222.JPEG,golf ball
585,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3229.JPEG,golf ball
586,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3252.JPEG,golf ball
587,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3254.JPEG,golf ball
588,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3260.JPEG,golf ball
589,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3275.JPEG,golf ball
590,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3278.JPEG,golf ball
591,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3283.JPEG,golf ball
592,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3291.JPEG,golf ball
593,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3296.JPEG,golf ball
594,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3299.JPEG,golf ball
595,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3301.JPEG,golf ball
596,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3307.JPEG,golf ball
597,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3311.JPEG,golf ball
598,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3321.JPEG,golf ball
599,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3324.JPEG,golf ball
600,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3325.JPEG,golf ball
601,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_333.JPEG,golf ball
602,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3345.JPEG,golf ball
603,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3356.JPEG,golf ball
604,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3358.JPEG,golf ball
605,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3374.JPEG,golf ball
606,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3386.JPEG,golf ball
607,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3391.JPEG,golf ball
608,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3397.JPEG,golf ball
609,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_340.JPEG,golf ball
610,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3410.JPEG,golf ball
611,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3413.JPEG,golf ball
612,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3421.JPEG,golf ball
613,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3429.JPEG,golf ball
614,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3440.JPEG,golf ball
615,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3444.JPEG,golf ball
616,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3456.JPEG,golf ball
617,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3462.JPEG,golf ball
618,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3463.JPEG,golf ball
619,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3464.JPEG,golf ball
620,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3471.JPEG,golf ball
621,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3485.JPEG,golf ball
622,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3495.JPEG,golf ball
623,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3497.JPEG,golf ball
624,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3503.JPEG,golf ball
625,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3505.JPEG,golf ball
626,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3507.JPEG,golf ball
627,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3529.JPEG,golf ball
628,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3530.JPEG,golf ball
629,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3536.JPEG,golf ball
630,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3539.JPEG,golf ball
631,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3540.JPEG,golf ball
632,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3544.JPEG,golf ball
633,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3549.JPEG,golf ball
634,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_356.JPEG,golf ball
635,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3567.JPEG,golf ball
636,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3595.JPEG,golf ball
637,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_36.JPEG,golf ball
638,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_360.JPEG,golf ball
639,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3608.JPEG,golf ball
640,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3612.JPEG,golf ball
641,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3614.JPEG,golf ball
642,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3633.JPEG,golf ball
643,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3651.JPEG,golf ball
644,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_366.JPEG,golf ball
645,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3673.JPEG,golf ball
646,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3696.JPEG,golf ball
647,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3704.JPEG,golf ball
648,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3722.JPEG,golf ball
649,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_373.JPEG,golf ball
650,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3755.JPEG,golf ball
651,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3761.JPEG,golf ball
652,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3775.JPEG,golf ball
653,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3780.JPEG,golf ball
654,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3788.JPEG,golf ball
655,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3799.JPEG,golf ball
656,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3800.JPEG,golf ball
657,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3816.JPEG,golf ball
658,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3817.JPEG,golf ball
659,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3827.JPEG,golf ball
660,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3829.JPEG,golf ball
661,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3833.JPEG,golf ball
662,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3836.JPEG,golf ball
663,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3837.JPEG,golf ball
664,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_384.JPEG,golf ball
665,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3849.JPEG,golf ball
666,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_385.JPEG,golf ball
667,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3865.JPEG,golf ball
668,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3879.JPEG,golf ball
669,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3890.JPEG,golf ball
670,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3892.JPEG,golf ball
671,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3895.JPEG,golf ball
672,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3900.JPEG,golf ball
673,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3915.JPEG,golf ball
674,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3919.JPEG,golf ball
675,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_392.JPEG,golf ball
676,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3922.JPEG,golf ball
677,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3927.JPEG,golf ball
678,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3928.JPEG,golf ball
679,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3934.JPEG,golf ball
680,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3939.JPEG,golf ball
681,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3945.JPEG,golf ball
682,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3963.JPEG,golf ball
683,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3966.JPEG,golf ball
684,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3969.JPEG,golf ball
685,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_397.JPEG,golf ball
686,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3970.JPEG,golf ball
687,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_398.JPEG,golf ball
688,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3981.JPEG,golf ball
689,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_399.JPEG,golf ball
690,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3992.JPEG,golf ball
691,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3995.JPEG,golf ball
692,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_3996.JPEG,golf ball
693,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4028.JPEG,golf ball
694,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_403.JPEG,golf ball
695,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4035.JPEG,golf ball
696,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4037.JPEG,golf ball
697,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4042.JPEG,golf ball
698,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4047.JPEG,golf ball
699,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4048.JPEG,golf ball
700,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4058.JPEG,golf ball
701,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4061.JPEG,golf ball
702,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4062.JPEG,golf ball
703,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4070.JPEG,golf ball
704,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4082.JPEG,golf ball
705,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4087.JPEG,golf ball
706,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4089.JPEG,golf ball
707,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4095.JPEG,golf ball
708,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4097.JPEG,golf ball
709,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4098.JPEG,golf ball
710,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4099.JPEG,golf ball
711,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4101.JPEG,golf ball
712,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4104.JPEG,golf ball
713,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4109.JPEG,golf ball
714,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4113.JPEG,golf ball
715,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4115.JPEG,golf ball
716,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4123.JPEG,golf ball
717,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4131.JPEG,golf ball
718,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4133.JPEG,golf ball
719,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4145.JPEG,golf ball
720,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4147.JPEG,golf ball
721,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4158.JPEG,golf ball
722,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_416.JPEG,golf ball
723,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4162.JPEG,golf ball
724,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4172.JPEG,golf ball
725,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4173.JPEG,golf ball
726,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4176.JPEG,golf ball
727,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4188.JPEG,golf ball
728,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4198.JPEG,golf ball
729,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4204.JPEG,golf ball
730,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4211.JPEG,golf ball
731,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4220.JPEG,golf ball
732,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4229.JPEG,golf ball
733,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4239.JPEG,golf ball
734,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_424.JPEG,golf ball
735,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4246.JPEG,golf ball
736,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4247.JPEG,golf ball
737,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4249.JPEG,golf ball
738,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4253.JPEG,golf ball
739,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4278.JPEG,golf ball
740,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4290.JPEG,golf ball
741,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4291.JPEG,golf ball
742,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4333.JPEG,golf ball
743,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4348.JPEG,golf ball
744,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4352.JPEG,golf ball
745,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4354.JPEG,golf ball
746,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4366.JPEG,golf ball
747,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4367.JPEG,golf ball
748,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4371.JPEG,golf ball
749,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4382.JPEG,golf ball
750,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4390.JPEG,golf ball
751,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4398.JPEG,golf ball
752,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4416.JPEG,golf ball
753,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4426.JPEG,golf ball
754,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4475.JPEG,golf ball
755,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_448.JPEG,golf ball
756,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4509.JPEG,golf ball
757,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_451.JPEG,golf ball
758,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4512.JPEG,golf ball
759,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4520.JPEG,golf ball
760,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_453.JPEG,golf ball
761,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4533.JPEG,golf ball
762,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4539.JPEG,golf ball
763,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_455.JPEG,golf ball
764,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4554.JPEG,golf ball
765,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4561.JPEG,golf ball
766,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4588.JPEG,golf ball
767,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4597.JPEG,golf ball
768,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_461.JPEG,golf ball
769,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03445777\n03445777_4615.JPEG,golf ball
